2.38345,11.9182,0
9.64533,0.257546,-1.11022e-16
11.5512,11.9391,1
6.07836,11.9756,1
9.62446,0.246128,0.429843
9.65216,0.24989,1
2.34858,11.9211,0.507758
2.37228,11.9247,1
11.5683,9.60284,1
11.5006,0.880828,1
11.5074,0.893126,0
11.5554,11.9463,0.144857
11.5544,11.9475,1.11022e-16
11.5711,9.54471,0.503007
6.33952,11.9725,0
6.44884,11.9774,0.499173
10.1224,11.9571,0
11.561,7.79982,1.11022e-16
11.5672,9.68567,1.11022e-16
11.5711,9.538,0.496089
